time,f_solid,interface_pos,interface_speed
5.800000000000004263e+00,6.322641434463540655e-01,3.677358565536459878e+01,-1.661377329652502510e+00
5.840000000000004299e+00,6.329346184202088166e-01,3.670653815797911790e+01,-1.676187434637022022e+00
5.880000000000004334e+00,6.336130202097957076e-01,3.663869797902042791e+01,-1.696004473967249737e+00
5.920000000000004370e+00,6.343013997858278907e-01,3.656986002141720604e+01,-1.720948940080546663e+00
5.960000000000004405e+00,6.350018557459053969e-01,3.649981442540946119e+01,-1.751139900193621202e+00
6.000000000000004441e+00,6.357165301561900073e-01,3.642834698438099394e+01,-1.786686025711681225e+00
6.040000000000004476e+00,6.364475997153470344e-01,3.635524002846529612e+01,-1.827673897892445609e+00
6.080000000000004512e+00,6.371972608503931879e-01,3.628027391496068077e+01,-1.874152837615383760e+00
6.120000000000004547e+00,6.379677070928946314e-01,3.620322929071053863e+01,-1.926115606253553381e+00
6.160000000000004583e+00,6.387610969323956889e-01,3.612389030676042978e+01,-1.983474598752721363e+00
6.200000000000004619e+00,6.395795103845468565e-01,3.604204896154531212e+01,-2.046033630377941392e+00
6.240000000000004654e+00,6.404248928340742220e-01,3.595751071659258002e+01,-2.113456123818302501e+00
6.280000000000004690e+00,6.412989854074294671e-01,3.587010145925705729e+01,-2.185231433388068467e+00
6.320000000000004725e+00,6.422032422707145694e-01,3.577967577292854173e+01,-2.260642158212888830e+00
6.360000000000004761e+00,6.431387368692603745e-01,3.568612631307397010e+01,-2.338736496364290929e+00
6.400000000000004796e+00,6.441060611841742389e-01,3.558939388158256634e+01,-2.418310787285093966e+00
6.440000000000004832e+00,6.451052244191831653e-01,3.548947755808167415e+01,-2.497908087522304754e+00
6.480000000000004867e+00,6.461355598379614484e-01,3.538644401620385338e+01,-2.575838546945519170e+00
6.520000000000004903e+00,6.471956502820782609e-01,3.528043497179217525e+01,-2.650226110291953319e+00
6.560000000000004938e+00,6.482832836433183310e-01,3.517167163566817578e+01,-2.719083403099986640e+00
6.600000000000004974e+00,6.493954486927138170e-01,3.506045513072861297e+01,-2.780412623489070256e+00
6.640000000000005009e+00,6.505283788401735601e-01,3.494716211598264977e+01,-2.832325368649080133e+00
6.680000000000005045e+00,6.516776466736933227e-01,3.483223533263067395e+01,-2.873169583799395355e+00
6.720000000000005080e+00,6.528383060862884557e-01,3.471616939137115310e+01,-2.901648531488021376e+00
6.760000000000005116e+00,6.540050724977640728e-01,3.459949275022358961e+01,-2.916916028689087170e+00
6.800000000000005151e+00,6.551725264074387267e-01,3.448274735925612333e+01,-2.918634774186656955e+00
6.840000000000005187e+00,6.563353224252537199e-01,3.436646775747462357e+01,-2.906990044537494100e+00
6.880000000000005222e+00,6.574883856739882626e-01,3.425116143260117951e+01,-2.882658121836101373e+00
6.920000000000005258e+00,6.586270799865425740e-01,3.413729200134574171e+01,-2.846735781385945074e+00
6.960000000000005294e+00,6.597473369405997268e-01,3.402526630594002199e+01,-2.800642385142992907e+00
7.000000000000005329e+00,6.608457403880551029e-01,3.391542596119448660e+01,-2.746008618638384746e+00
7.040000000000005365e+00,6.619195666144975787e-01,3.380804333855024879e+01,-2.684565566105945322e+00
7.080000000000005400e+00,6.629667847209922416e-01,3.370332152790078339e+01,-2.618045266236634916e+00
7.120000000000005436e+00,6.639860247748807787e-01,3.360139752251193102e+01,-2.548100134721309473e+00
7.160000000000005471e+00,6.649765226490489400e-01,3.350234773509511399e+01,-2.476244685420425640e+00
7.200000000000005507e+00,6.659380504781314825e-01,3.340619495218685131e+01,-2.403819572706566987e+00
7.240000000000005542e+00,6.668708406822098089e-01,3.331291593177901689e+01,-2.331975510195860579e+00
7.280000000000005578e+00,6.677755099525584104e-01,3.322244900474416340e+01,-2.261673175871337094e+00
7.320000000000005613e+00,6.686529878215898837e-01,3.313470121784101252e+01,-2.193694672578772042e+00
7.360000000000005649e+00,6.695044527229360165e-01,3.304955472770639346e+01,-2.128662253365476431e+00
