t,Energy,DissipationProxy,DeltaIntU,HalfDeltaIntPhi,misfit
3.6000000000000023,15549.046641983192,-25.8386158356238,44.99700932117048,44.997009322709346,-1.5388650353997946e-09
3.6400000000000023,15548.497874722148,-25.97031407503514,45.5989399844766,45.598939985873585,-1.3969838619232178e-09
3.6800000000000024,15547.948392181663,-26.101442424450042,46.202273731883906,46.20227373333546,-1.4515535440295935e-09
3.7200000000000024,15547.398185993323,-26.231936408798667,46.806993180412974,46.80699318175539,-1.342414179816842e-09
3.7600000000000025,15546.847244848028,-26.361738204475845,47.41308325940554,47.41308326087528,-1.469743438065052e-09
3.8000000000000025,15546.295554803059,-26.490796956267875,48.02053120529672,48.02053120680648,-1.5097612049430609e-09
3.8400000000000025,15545.7430995974,-26.619069008272685,48.62932653286771,48.62932653436292,-1.495209289714694e-09
3.8800000000000026,15545.189860977562,-26.746518051884124,49.2394609855437,49.2394609870571,-1.5133991837501526e-09
3.9200000000000026,15544.6358190238,-26.873115194637112,49.850928465864854,49.85092846731641,-1.4515535440295935e-09
3.9600000000000026,15544.08095248031,-26.998838954281506,50.46372494760362,50.4637249490188,-1.4151737559586763e-09
4.000000000000003,15543.525239078124,-27.123675182891617,51.07784837239524,51.07784837393774,-1.5425030142068863e-09
4.040000000000003,15542.968655855782,-27.24761692611913,51.69329853070667,51.69329853219824,-1.4915713109076023e-09
4.080000000000003,15542.411179469751,-27.370664222895268,52.31007692977073,52.310076931236836,-1.4661054592579603e-09
4.120000000000003,15541.852786495228,-27.492823850977885,52.928186651122815,52.92818665258892,-1.4661054592579603e-09
4.160000000000003,15541.293453714274,-27.614109023751347,53.54763219785309,53.547632199250074,-1.3969838619232178e-09
4.200000000000003,15540.73315838967,-27.734539043631028,54.16841933452815,54.168419335983344,-1.4551915228366852e-09
4.240000000000003,15540.171878523997,-27.85413891731626,54.79055492119005,54.790554922496085,-1.306034391745925e-09
4.280000000000003,15539.609593100604,-27.97293893799227,55.41404674230944,55.41404674369551,-1.3860699255019426e-09
4.320000000000003,15539.046282306917,-28.090974239411988,56.03890333468007,56.03890333606614,-1.3860699255019426e-09
4.360000000000003,15538.481927739196,-28.208284326608435,56.6651338118827,56.66513381341065,-1.5279510989785194e-09
4.400000000000003,15537.91651258682,-28.32491258780263,57.292747691801196,57.292747693223646,-1.4224497135728598e-09
4.440000000000003,15537.350021795937,-28.44090579188918,57.92175472346935,57.92175472483359,-1.3642420526593924e-09
4.480000000000003,15536.782442212509,-28.556313575709844,58.55216471969834,58.5521647211026,-1.4042598195374012e-09
4.520000000000003,15536.213762702384,-28.67118792515855,59.183987392811105,59.18398739418626,-1.3751559890806675e-09
4.560000000000003,15535.643974251787,-28.785582654012728,59.81723219653577,59.81723219800915,-1.4733814168721437e-09
4.600000000000003,15535.07307004277,-28.89955288424207,60.45190817614275,60.451908177539735,-1.3969838619232178e-09
4.640000000000003,15534.50104550833,-29.01315453141584,61.08802382517024,61.08802382651993,-1.3496901374310255e-09
4.680000000000003,15533.927898366483,-29.126443798703384,61.7255869523251,61.725586953671154,-1.3460521586239338e-09
4.720000000000003,15533.353628628998,-29.23947668283356,62.36460455883207,62.36460456021814,-1.3860699255019426e-09
4.760000000000003,15532.778238591718,-29.35230849525695,63.00508272539446,63.00508272665684,-1.2623786460608244e-09
4.800000000000003,15532.201732803578,-29.464993401613878,63.64702651164407,63.647026513022865,-1.3787939678877592e-09
4.840000000000003,15531.624118013806,-29.57758398246778,64.29043986813849,64.29043986951001,-1.3715180102735758e-09
4.8800000000000034,15531.045403101556,-29.690130818098332,64.93532555926504,64.93532556057471,-1.3096723705530167e-09
4.9200000000000035,15530.465598987048,-29.802682099968486,65.58168510050382,65.5816851017371,-1.2332748156040907e-09
4.9600000000000035,15529.88471852424,-29.915283271275833,66.22951870817997,66.22951870949692,-1.3169483281672e-09
5.0000000000000036,15529.302776379669,-30.027976698775365,66.8788252627237,66.87882526405883,-1.3351382222026587e-09
5.040000000000004,15528.71978889657,-30.140801377807872,67.5296022845796,67.52960228595475,-1.3751559890806675e-09
5.080000000000004,15528.1357739448,-30.25379267220124,68.18184592339458,68.18184592468242,-1.2878444977104664e-09
5.120000000000004,15527.550750761107,-30.3669820904201,68.83555095977499,68.83555096107011,-1.2951204553246498e-09
5.160000000000004,15526.964739781395,-30.480397099028618,69.49071081999864,69.49071082130831,-1.3096723705530167e-09
5.200000000000004,15526.377762463108,-30.594060974207142,70.14731760176073,70.14731760300128,-1.2405507732182741e-09
5.240000000000004,15525.789841102893,-30.70799269173423,70.80536211207436,70.80536211331855,-1.2441887520253658e-09
5.280000000000004,15525.200998652537,-30.822206855500866,71.46483391544098,71.464833916707,-1.2660166248679161e-09
5.320000000000004,15524.61125853028,-30.936713664288657,72.1257213923709,72.12572139376789,-1.3969838619232178e-09
5.360000000000004,15524.020644434724,-31.05151891620771,72.78801180725713,72.78801180850132,-1.2441887520253658e-09
5.400000000000004,15523.42918015805,-31.166624049866407,73.4516913833977,73.45169138471465,-1.3169483281672e-09
5.440000000000004,15522.836889406552,-31.28202622103587,74.11674538800071,74.11674538928855,-1.2878444977104664e-09
5.480000000000004,15522.243795622038,-31.397718413280895,74.78315822138393,74.78315822270451,-1.3205863069742918e-09
5.520000000000004,15521.649921814002,-31.513689580766332,75.45091351323208,75.45091351450537,-1.2732925824820995e-09
5.560000000000004,15521.055290396796,-31.629924821205254,76.11999422315057,76.11999422436566,-1.2150849215686321e-09
5.600000000000004,15520.459923037575,-31.74640557670655,76.79038274496997,76.7903827462178,-1.2478267308324575e-09
5.640000000000004,15519.863840515029,-31.863109860102117,77.46206101419375,77.46206101546704,-1.2732925824820995e-09
5.680000000000004,15519.267062589368,-31.980012504190213,78.13501061628267,78.1350106175305,-1.2478267308324575e-09
5.720000000000004,15518.669607883203,-32.097085431211724,78.80921289725302,78.80921289854814,-1.2951204553246498e-09
5.760000000000004,15518.07149377682,-32.21429793980576,79.48464907307425,79.48464907414746,-1.0732037480920553e-09
5.800000000000004,15517.472736316726,-32.33161700663795,80.16130033803347,80.16130033933223,-1.2987584341317415e-09
5.840000000000004,15516.873350136864,-32.44900759987296,80.83914797343823,80.8391479747479,-1.3096723705530167e-09
5.880000000000004,15516.273348394307,-32.56643300168221,81.5181734503276,81.51817345161908,-1.291482476517558e-09
5.920000000000004,15515.672742719125,-32.683855137004855,82.19835853189943,82.19835853299082,-1.0913936421275139e-09
5.960000000000004,15515.071543177673,-32.8012349058412,82.87968536998233,82.87968537114284,-1.1605152394622564e-09
6.000000000000004,15514.46975824995,-32.91853251643924,83.5621365985462,83.56213659965942,-1.1132215149700642e-09
6.0400000000000045,15513.867394820874,-33.035707816827234,84.24569541973688,84.2456954209556,-1.2187229003757238e-09
6.0800000000000045,15513.264458182135,-33.152720622255906,84.93034568665826,84.93034568783696,-1.178705133497715e-09
6.1200000000000045,15512.66095205145,-33.26953103623838,85.6160719769905,85.61607197828926,-1.2987584341317415e-09
6.160000000000005,15512.056878598112,-33.3860997630028,86.30285966305382,86.30285966418887,-1.1350493878126144e-09
6.200000000000005,15511.45223848466,-33.502388409315515,86.99069497148594,86.99069497274104,-1.255102688446641e-09
6.240000000000005,15510.847030917233,-33.61835977377049,87.67956503874302,87.67956503993264,-1.1896190699189901e-09
6.280000000000005,15510.2412537061,-33.73397812179054,88.36945795615247,88.36945795738211,-1.229636836796999e-09
6.320000000000005,15509.634903336782,-33.8492094447297,89.06036280934859,89.06036281057823,-1.229636836796999e-09
6.360000000000005,15509.027975047175,-33.964021701620545,89.75226970779477,89.75226970904987,-1.255102688446641e-09
6.400000000000005,15508.420462915803,-34.07838504225163,90.44516980884146,90.4451698099765,-1.1350493878126144e-09
6.440000000000005,15507.812359954814,-34.19227201041571,91.13905532999706,91.13905533127763,-1.280568540096283e-09
6.480000000000005,15507.203658209712,-34.305657726310635,91.83391955777915,91.83391955892512,-1.1459633242338896e-09
6.520000000000005,15506.59434886373,-34.41852004722821,92.5297568442511,92.52975684550256,-1.2514647096395493e-09
6.560000000000005,15505.984422348163,-34.530839705804766,93.22656259962241,93.22656260066287,-1.04046193882823e-09
6.600000000000005,15505.373868454324,-34.6426004252622,93.92433327337858,93.92433327474646,-1.367880031466484e-09
6.640000000000005,15504.76267644921,-34.753789011202855,94.62306633298431,94.62306633422122,-1.2369127944111824e-09
6.680000000000005,15504.150835193544,-34.8643954196804,95.32276023009399,95.32276023125087,-1.1568772606551647e-09
6.720000000000005,15503.53833325811,-34.974412801398245,96.02341436423012,96.0234143653579,-1.127773430198431e-09
6.760000000000005,15502.925159043936,-35.08383752204936,96.72502903808345,96.72502903931672,-1.2332748156040907e-09
6.800000000000005,15502.311300898726,-35.192669158941285,97.42760540816016,97.42760540931704,-1.1568772606551647e-09
6.840000000000005,15501.696747232112,-35.30091047421002,98.13114542840776,98.13114542951007,-1.102307578548789e-09
6.880000000000005,15501.081486629599,-35.40856736505965,98.83565179021025,98.83565179130892,-1.0986695997416973e-09
6.920000000000005,15500.465507962595,-35.51564879161676,99.54112785743928,99.54112785863617,-1.1968950275331736e-09
6.960000000000005,15499.848800493219,-35.62216668312922,100.2475775974126,100.24757759868953,-1.2769305612891912e-09
7.000000000000005,15499.231353978037,-35.72813582337769,100.95500550880752,100.95500550994257,-1.1350493878126144e-09
7.040000000000005,15498.613158761485,-35.83357371630609,101.66341654617645,101.66341654742791,-1.2514647096395493e-09
7.080000000000005,15497.994205867095,-35.9385004330147,102.37281604338932,102.37281604458258,-1.1932570487260818e-09
7.120000000000005,15497.37448708076,-36.04293844137826,103.08320963412189,103.0832096353879,-1.2660166248679161e-09
7.1600000000000055,15496.753995025125,-36.14691241967843,103.79460317223857,103.79460317353005,-1.291482476517558e-09
7.2000000000000055,15496.132723230152,-36.25044905575377,104.5070026518697,104.50700265303385,-1.1641532182693481e-09
7.2400000000000055,15495.510666191705,-36.35357683326119,105.22041412621547,105.22041412741237,-1.1968950275331736e-09
7.280000000000006,15494.887819423686,-36.45632580675502,105.93484362967865,105.93484363098833,-1.3096723705530167e-09
7.320000000000006,15494.264179501415,-36.5587273673493,106.65029709946975,106.65029710074668,-1.2769305612891912e-09
7.360000000000006,15493.639744094953,-36.66081400080841,107.36678029901668,107.36678030013354,-1.1168594937771559e-09
7.400000000000006,15493.014511994055,-36.76261903995989,108.08429874535796,108.08429874649664,-1.1386873666197062e-09
7.440000000000006,15492.3884831234,-36.8641764133598,108.80285763830398,108.80285763943175,-1.127773430198431e-09
7.480000000000006,15491.761658549476,-36.96552039216029,109.52246179370559,109.52246179496069,-1.255102688446641e-09
7.520000000000006,15491.134040476794,-37.066685337139546,110.24311558044064,110.24311558165573,-1.2150849215686321e-09
7.560000000000006,15490.50563223658,-37.16770544783226,110.96482286123864,110.96482286242463,-1.1859810911118984e-09
7.600000000000006,15489.87643826599,-37.268614515678685,111.68758693959899,111.68758694074859,-1.1496013030409813e-09
7.640000000000006,15489.246464077838,-37.3694456830548,112.41141051017985,112.41141051133673,-1.1568772606551647e-09
7.680000000000006,15488.615716224336,-37.47023120998817,113.13629561578273,113.13629561694324,-1.1605152394622564e-09
7.720000000000006,15487.98420225092,-37.571002250283435,113.86224360923006,113.86224361051063,-1.280568540096283e-09
7.760000000000006,15487.351930644481,-37.671788638682315,114.58925512197311,114.58925512302085,-1.0477378964424133e-09
7.800000000000006,15486.718910772992,-37.772618690579506,115.31733003657064,115.31733003760382,-1.0331859812140465e-09
7.840000000000006,15486.085152822337,-37.87351901568758,116.0464674679497,116.04646746901199,-1.0622898116707802e-09
7.880000000000006,15485.450667722445,-37.974514346914916,116.77666574892646,116.77666575008698,-1.1605152394622564e-09
7.920000000000006,15484.815467073911,-38.07562738557272,117.50792242267198,117.50792242377065,-1.0986695997416973e-09
7.960000000000006,15484.179563067451,-38.17687866387482,118.24023423962353,118.24023424080951,-1.1859810911118984e-09
8.000000000000005,15483.542968401194,-38.27828642553735,118.97359716391657,118.97359716508436,-1.1677911970764399e-09
8.040000000000004,15482.905696194348,-38.379866525117876,119.70800638101719,119.70800638224318,-1.2259988579899073e-09
8.080000000000004,15482.267759899085,-38.48163234656698,120.44345631518445,120.44345631630495,-1.1204974725842476e-09
8.120000000000003,15481.62917321285,-38.583594741300715,121.17994064940285,121.17994065049061,-1.0877556633204222e-09
8.160000000000002,15480.989949987741,-38.685761985927755,121.91745235208145,121.91745235322742,-1.1459633242338896e-09
8.200000000000001,15480.350104142799,-38.78813975961132,122.65598370824955,122.65598370950829,-1.2587406672537327e-09
8.24,15479.709649574583,-38.890731140869725,123.39552635558721,123.395526356755,-1.1677911970764399e-09
8.28,15479.068600072318,-38.993536623482704,124.13607132350808,124.13607132463949,-1.1314114090055227e-09
8.319999999999999,15478.426969233049,-39.09655415100914,124.87760907786287,124.87760907910342,-1.2405507732182741e-09
8.359999999999998,15477.78477038126,-39.199779169291475,125.62012956797844,125.62012956924809,-1.2696546036750078e-09
8.399999999999997,15477.142016490627,-39.30320469618692,126.36362227680729,126.36362227813879,-1.331500243395567e-09
8.439999999999996,15476.498720111163,-39.40682140765405,127.10807627435133,127.10807627570466,-1.3533281162381172e-09
8.479999999999995,15475.854893300657,-39.51061773920964,127.85348027276268,127.85348027388682,-1.1241354513913393e-09
8.519999999999994,15475.210547559607,-39.614580001682235,128.59982268272506,128.59982268385284,-1.127773430198431e-09
8.559999999999993,15474.56569377454,-39.718692510099046,129.34709167300753,129.34709167406254,-1.0550138540565968e-09
8.599999999999993,15473.920342162592,-39.82293772448159,130.0952752287485,130.09527522993085,-1.1823431123048067e-09
8.639999999999992,15473.274502227418,-39.92729640125997,130.84436121206818,130.84436121318504,-1.1168594937771559e-09
8.67999999999999,15472.628182714776,-40.031747753978195,131.59433742106194,131.59433742211695,-1.0550138540565968e-09
8.71999999999999,15471.981391580803,-40.136269621927966,132.34519164958692,132.34519165070742,-1.1204974725842476e-09
8.75999999999999,15471.33413596226,-40.24083864532532,133.0969117462555,133.09691174736145,-1.1059455573558807e-09
8.799999999999988,15470.686422154895,-40.345430445643544,133.8494856715988,133.84948567278116,-1.1823431123048067e-09
8.839999999999987,15470.038255597428,-40.45001980971511,134.60290155438634,134.60290155556504,-1.178705133497715e-09
8.879999999999987,15469.389640863224,-40.554580876224186,135.3571477455007,135.35714774670487,-1.204170985147357e-09
8.919999999999986,15468.740581657305,-40.659087323241735,136.11221287014632,136.112212871285,-1.1386873666197062e-09
8.959999999999985,15468.091080818298,-40.76351255548712,136.86808587751875,136.86808587856285,-1.0440999176353216e-09
8.999999999999984,15467.441140328578,-40.86782989003198,137.6247560867887,137.62475608793466,-1.1459633242338896e-09
9.039999999999983,15466.790761328662,-40.97201273922283,138.38221323183825,138.38221323293692,-1.0986695997416973e-09
9.079999999999982,15466.139944137478,-41.076034789644545,139.140447500733,139.14044750200264,-1.2696546036750078e-09
9.119999999999981,15465.488688278214,-41.179870176009715,139.89944957355692,139.89944957458283,-1.025910023599863e-09
9.15999999999998,15464.836992506818,-41.283493648933685,140.6592106543867,140.65921065553994,-1.153239281848073e-09
9.19999999999998,15464.184854849034,-41.38688073560886,141.41972250257095,141.41972250362232,-1.051375875249505e-09
9.239999999999979,15463.532272638295,-41.49000789248604,142.1809774569192,142.18097745787964,-9.604264050722122e-10
9.279999999999978,15462.879242556886,-41.59285264913244,142.94296845767167,142.94296845883218,-1.1605152394622564e-09
9.319999999999977,15462.225760684722,-41.695393742528196,143.70568906471817,143.7056890658714,-1.153239281848073e-09
9.359999999999976,15461.57182254686,-41.79761124113608,144.46913347024747,144.46913347128066,-1.0331859812140465e-09
9.399999999999975,15460.917423165667,-41.8994866581694,145.23329650804953,145.23329650916276,-1.1132215149700642e-09
9.439999999999975,15460.262557113972,-42.001003053565746,145.99817365984563,145.9981736608388,-9.931682143360376e-10
9.479999999999974,15459.607218571988,-42.102145124254136,146.7637610543934,146.7637610554848,-1.0913936421275139e-09
9.519999999999973,15458.951401383454,-42.20289928239577,147.53005546730492,147.53005546827626,-9.713403414934874e-10
9.559999999999972,15458.295099114508,-42.30325372135214,148.29705431191906,148.2970543130723,-1.153239281848073e-09
9.599999999999971,15457.638305111079,-42.403198469228116,149.06475563076674,149.06475563186177,-1.0950316209346056e-09
9.63999999999997,15456.98101255958,-42.502725429905944,149.8331580796439,149.8331580805716,-9.276845958083868e-10
9.67999999999997,15456.323214543812,-42.60182841157496,150.60226091094592,150.6022609120373,-1.0913936421275139e-09
9.719999999999969,15455.664904104264,-42.700503142833355,151.3720639531275,151.37206395412431,-9.968061931431293e-10
9.759999999999968,15455.006074294006,-42.79874727651588,152.14256758520787,152.14256758617194,-9.64064383879304e-10
9.799999999999967,15454.346718236553,-42.89656038146418,152.91377271068268,152.91377271165766,-9.74978320300579e-10
9.839999999999966,15453.686829178412,-42.99394392253904,153.6856807273798,153.68568072838752,-1.0077201295644045e-09
9.879999999999965,15453.026400542065,-43.09090122922262,154.45829349508494,154.45829349596534,-8.803908713161945e-10
9.919999999999964,15452.365425977308,-43.18743745323071,155.23161330098083,155.231613302014,-1.0331859812140465e-09
9.959999999999964,15451.703899407714,-43.28355951560642,156.0056428231146,156.00564282422056,-1.1059455573558807e-09
9.999999999999963,15451.041815075805,-43.3792760438237,156.7803850923301,156.78038509324324,-9.1313268058002e-10
10.039999999999962,15450.379167587167,-43.474597299469465,157.55584345130046,157.55584345231546,-1.014996087178588e-09
10.079999999999961,15449.71595194757,-43.56953509713261,158.33202151509613,158.33202151606383,-9.677023626863956e-10
10.11999999999996,15449.052163599867,-43.664102715148374,159.10892312775104,159.10892312883152,-1.0804797057062387e-09
10.15999999999996,15448.387798456228,-43.758314798896905,159.88655232041128,159.886552321419,-1.0077201295644045e-09
10.199999999999958,15447.72285292729,-43.852187257380606,160.6649132675375,160.66491326855976,-1.0222720447927713e-09
10.239999999999958,15447.05732394736,-43.94573715382466,161.4440102444023,161.4440102454355,-1.0331859812140465e-09
10.279999999999957,15446.391208995768,-44.038982591071544,162.2238475829654,162.22384758408225,-1.1168594937771559e-09
10.319999999999956,15445.724506114491,-44.13194259255844,163.00442963002206,163.004429631088,-1.0659277904778719e-09
10.359999999999955,15445.057213922511,-44.22463697966394,163.78576070428608,163.78576070515192,-8.658389560878277e-10
10.399999999999954,15444.389331625993,-44.317086246235014,164.567845054622,164.5678450557025,-1.0804797057062387e-09
10.439999999999953,15443.720859023042,-44.40931143108592,165.3506868213699,165.35068682241763,-1.0477378964424133e-09
10.479999999999952,15443.051796508782,-44.50133398927541,166.1342899959891,166.1342899970805,-1.0913936421275139e-09
10.519999999999952,15442.382145071926,-44.5931756629443,166.91865838367812,166.91865838458034,-9.022187441587448e-10
10.55999999999995,15441.711906289698,-44.684858352493315,167.7037955681517,167.70379556911575,-9.64064383879304e-10
10.59999999999995,15441.041082321157,-44.77640398885395,168.48970487737097,168.48970487830593,-9.349605534225702e-10
10.639999999999949,15440.369675894304,-44.8678344075972,169.2763893522715,169.27638935325012,-9.786162991076708e-10
10.679999999999948,15439.69769029115,-44.95917122557907,170.06385171622605,170.06385171727743,-1.051375875249505e-09
10.719999999999947,15439.025129328105,-45.05043572081094,170.8520943486801,170.8520943497424,-1.0622898116707802e-09
10.759999999999946,15438.351997337153,-45.141648716201274,171.64111925999896,171.64111926096302,-9.64064383879304e-10
10.799999999999946,15437.67829913994,-45.23283046777201,172.43092806885033,172.43092806987624,-1.025910023599863e-09
10.839999999999945,15437.004040021427,-45.32400055793224,173.2215219830432,173.22152198407275,-1.0295480024069548e-09
10.879999999999944,15436.329225701504,-45.41517779432569,174.01290178277486,174.01290178373893,-9.64064383879304e-10
10.919999999999943,15435.653862303794,-45.50638011474694,174.8050678058753,174.80506780692303,-1.0477378964424133e-09
10.959999999999942,15434.977956322173,-45.597624498554055,175.5980199369842,175.59801993815563,-1.1714291758835316e-09
10.999999999999941,15434.301514586328,-45.68892688497723,176.39175759929276,176.3917576001877,-8.949427865445614e-10
11.03999999999994,15433.624544225815,-45.78030209865394,177.18627974735136,177.18627974839546,-1.0440999176353216e-09
11.07999999999994,15432.94705263227,-45.871763782686365,177.98158486633838,177.98158486730244,-9.64064383879304e-10
11.119999999999939,15432.269047422502,-45.963324339457465,178.77767096981916,178.77767097091055,-1.0913936421275139e-09
11.159999999999938,15431.590536397083,-46.05499487939253,179.5745356039224,179.57453560488648,-9.64064383879304e-10
11.199999999999937,15430.911527503384,-46.14678517780219,180.37217585107646,180.37217585212056,-1.0440999176353216e-09
11.239999999999936,15430.232028795066,-46.23870363989477,181.17058833915507,181.17058834012641,-9.713403414934874e-10
11.279999999999935,15429.55204839219,-46.33075727398853,181.9697692505033,181.96976925139825,-8.949427865445614e-10
11.319999999999935,15428.87159444256,-46.42295167291618,182.76971433530707,182.76971433615472,-8.476490620523691e-10
11.359999999999934,15428.190675082582,-46.515291003558374,183.57041892583948,183.57041892689085,-1.051375875249505e-09
11.399999999999933,15427.50929839954,-46.60777800439934,184.37187795449063,184.3718779556184,-1.127773430198431e-09
11.439999999999932,15426.82747239489,-46.700413990956626,185.17408597179383,185.17408597276153,-9.677023626863956e-10
11.479999999999931,15426.145204946748,-46.7931988688955,185.9770371674058,185.97703716841716,-1.0113581083714962e-09
11.51999999999993,15425.462503776824,-46.88613115459145,186.78072539320783,186.7807253942483,-1.04046193882823e-09
11.55999999999993,15424.779376417038,-46.97920800288326,187.58514418759296,187.5851441884879,-8.949427865445614e-10
11.599999999999929,15424.095830176719,-47.07242524170855,188.39028679975672,188.3902868006262,-8.694769348949194e-10
11.639999999999928,15423.411872114913,-47.165777413295075,189.19614621825167,189.1961462191175,-8.658389560878277e-10
11.679999999999927,15422.72750901005,-47.25925782154717,190.0027151977738,190.00271519870148,-9.276845958083868e-10
11.719999999999926,15422.042747336282,-47.35285858524542,190.80998628851012,190.8099862892559,-7.457856554538012e-10
11.759999999999925,15421.357593239494,-47.446570696647946,191.61795186512973,191.6179518660756,-9.458744898438454e-10
11.799999999999924,15420.672052514274,-47.54038408508182,192.42660415768114,192.42660415868886,-1.0077201295644045e-09
11.839999999999923,15419.986130586618,-47.63428768506522,193.23593528182028,193.23593528263518,-8.149072527885437e-10
11.879999999999923,15419.299832495968,-47.728269508530204,194.04593726883104,194.04593726978055,-9.49512468650937e-10
11.919999999999922,15418.6131628813,-47.82231672066461,194.85660209816342,194.85660209902198,-8.585629984736443e-10
11.959999999999921,15417.926125968817,-47.91641571891806,195.66792172636997,195.66792172728674,-9.167706593871117e-10
11.99999999999992,15417.238725562758,-48.010552214689206,196.47988811922187,196.47988812022595,-1.0040821507573128e-09
12.03999999999992,15416.550965036653,-48.10471131723016,197.29249328079823,197.29249328162769,-8.294591680169106e-10
12.079999999999918,15415.86284733113,-48.198877619286954,198.1057292834994,198.1057292842779,-7.785274647176266e-10
12.119999999999918,15415.174374948925,-48.29303528401479,198.9195882971435,198.9195882980348,-8.913048077374697e-10
12.159999999999917,15414.485549956478,-48.387168132701554,199.73406261680066,199.73406261771015,-9.094947017729282e-10
12.199999999999916,15413.796373984147,-48.481259732845565,200.5491446905653,200.54914469129653,-7.312337402254343e-10
12.239999999999915,15413.106848232448,-48.57529348614906,201.36482714446902,201.3648271452039,-7.34871719032526e-10
12.279999999999914,15412.416973477882,-48.66925271598986,202.1811028088232,202.1811028096563,-8.330971468240023e-10
12.319999999999913,15411.726750080174,-48.76312075395704,202.99796474142568,202.99796474227333,-8.476490620523691e-10
12.359999999999912,15411.036177994527,-48.85688102504986,203.81540624962872,203.8154062505273,-8.985807653516531e-10
12.399999999999912,15410.345256782733,-48.95051713115098,204.63342091142476,204.63342091220693,-7.821654435247183e-10
12.43999999999991,15409.653985627605,-49.04401293240977,205.45200259473495,205.45200259553894,-8.039933163672686e-10
12.47999999999991,15408.962363349447,-49.13735262618612,206.27114547527162,206.27114547617384,-9.022187441587448e-10
12.519999999999909,15408.270388421084,-49.23052082322553,207.0908440526182,207.0908440534513,-8.330971468240023e-10
12.559999999999908,15407.578058988378,-49.32350262075974,207.91109316435904,207.91109316533039,-9.713403414934874e-10
12.599999999999907,15406.88537289007,-49.41628367224489,208.7318879989507,208.73188799973286,-7.821654435247183e-10
12.639999999999906,15406.192327678458,-49.50885025347007,209.5532241058172,209.55322410673398,-9.167706593871117e-10
12.679999999999906,15405.49892064072,-49.601189324799115,210.37509740568203,210.37509740657333,-8.913048077374697e-10
12.719999999999905,15404.805148823561,-49.693288589322016,211.1975041960177,211.19750419699994,-9.822542779147625e-10
12.759999999999904,15404.111009056565,-49.78513654671576,212.02044115794342,212.02044115862736,-6.83940015733242e-10
12.799999999999903,15403.416497975828,-49.87672254264625,212.8439053576767,212.8439053584989,-8.221832104027271e-10
12.839999999999902,15402.72161204994,-49.96803681355256,213.66789425054594,213.66789425114257,-5.966285243630409e-10
12.879999999999901,15402.026347605264,-50.05907052668813,214.49240567828383,214.49240567903325,-7.494236342608929e-10
12.9199999999999,15401.330700851688,-50.14981581530907,215.31743786885272,215.3174378697222,-8.694769348949194e-10
12.9599999999999,15400.634667909142,-50.24026580892813,216.1429894315479,216.1429894324865,-9.38598532229662e-10
12.999999999999899,15399.93824483178,-50.33041465856578,216.96905935193718,216.96905935275208,-8.149072527885437e-10
13.039999999999898,15399.241427635827,-50.420257556963705,217.79564698360264,217.79564698448667,-8.840288501232862e-10
13.079999999999897,15398.544212323983,-50.50979075373526,218.62275204091566,218.62275204179605,-8.803908713161945e-10
13.119999999999896,15397.846594912335,-50.59901156545951,219.45037458715888,219.4503745880902,-9.313225746154785e-10
13.159999999999895,15397.148571453761,-50.68791838073383,220.27851502305566,220.2785150239033,-8.476490620523691e-10
13.199999999999894,15396.450138062793,-50.776510660232695,221.1071740734078,221.10717407409174,-6.83940015733242e-10
13.239999999999894,15395.751290940338,-50.86478893183224,221.9363527716123,221.93635277250723,-8.949427865445614e-10
13.279999999999893,15395.052026396243,-50.952754780876845,222.76605244515667,222.76605244601888,-8.62200977280736e-10
13.319999999999892,15394.35234087122,-51.0404108356948,223.59627469644693,223.59627469735278,-9.058567229658365e-10
13.359999999999891,15393.652230959122,-51.127760748470195,224.42702138589084,224.42702138660388,-7.130438461899757e-10
13.39999999999989,15392.951693426548,-51.214809171612806,225.25829461120884,225.25829461215835,-9.49512468650937e-10
13.43999999999989,15392.250725232865,-51.301561729774654,226.09009668901126,226.09009668985163,-8.403731044381857e-10
13.479999999999889,15391.54932354855,-51.388024987673035,226.92243013129337,226.9224301322356,-9.422365110367537e-10
13.519999999999888,15390.84748577217,-51.474206413916555,227.75529762604128,227.75529762696897,-9.276845958083868e-10
13.559999999999887,15390.145209545393,-51.56011434101403,228.58870201286481,228.58870201360696,-7.421476766467094e-10
13.599999999999886,15389.442492768565,-51.64575792179013,229.42264626140604,229.4226462620718,-6.657501216977835e-10
13.639999999999885,15388.7393336131,-51.73114708242227,230.25713344711403,230.25713344801625,-9.022187441587448e-10
13.679999999999884,15388.035730533435,-51.816292472339626,231.09216672917682,231.09216672993716,-7.60337570682168e-10
13.719999999999883,15387.33168227748,-51.90120541122572,231.92774932481188,231.92774932558677,-7.748894859105349e-10
13.759999999999883,15386.627187895532,-51.98589783338691,232.76388448704165,232.7638844879475,-9.058567229658365e-10
13.799999999999882,15385.922246745542,-52.070382229749534,233.60057548083205,233.60057548164332,-8.11269273981452e-10
13.83999999999988,15385.216858502072,-52.15467158775956,234.43782555854705,234.43782555930738,-7.60337570682168e-10
13.87999999999988,15384.51102315778,-52.23877932946901,235.2756379379498,235.27563793861918,-6.693881005048752e-10
13.91999999999988,15383.804741026875,-52.32271924809528,236.11401577854122,236.1140157793743,-8.330971468240023e-10
13.959999999999878,15383.098012746752,-52.40650544334478,236.95296215974304,236.95296216052157,-7.785274647176266e-10
